,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FI131.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV,HY_2080_1#AI701.PV,HY_2080_1#TIA703.PV,HY_2080_1#AI705.PV,HY_2080_1#AIAS704.PV,HY_2080_1#PIC104.PV,HY_2080_1#PdI2.PV,HY_2080_1#PIA2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PI1.PV,HY_2080_1#TI1003.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIC3.MV,HY_2540_1#TI702.PV
25-Mar-26 04:00:36,44237.59766,86141.17188,284.2707214,70,40909.67188,1652.021484,8514.875977,23970.29492,220825.0313,58.26515198,99.83818817,0.127180636,12.57539082,-184.0806732,99.90037537,0.425517768,6.913984299,4.14847374,35.00361252,5.217849255,423.1516113,I/O Timeout,264.3556824,27,-180.7841339
25-Mar-26 04:10:36,44244.55859,86890.66406,285.1046753,70,41352.28516,1640.79126,8532.744141,23981.96289,220781.5,43.58795166,99.83998871,0.145951614,12.56400967,-184.0623627,99.89484406,0.42560941,7.03355217,4.191168308,35.0580368,5.225963593,423.4477539,I/O Timeout,276.415863,27,-180.75
25-Mar-26 04:20:36,44873.91016,86680.72656,276.8447571,70,40701.39453,1642.434814,8536.53125,23940.38477,221040.875,32.45782852,99.84413147,0.12811473,12.46985531,-184.0626221,99.89962769,0.427043229,7.078519821,4.17196846,35.03718567,5.247430801,423.1357117,I/O Timeout,259.5565491,27,-180.7439575
25-Mar-26 04:30:36,44590.69141,86236.53125,274.4021912,70,41150.67188,1652.085083,8491.197266,23948.875,221103.7813,29.8721981,99.82965088,0.126962006,12.54283047,-184.0814972,99.90494537,0.428228498,7.056766987,4.139787674,34.90298843,5.205714703,422.8636475,I/O Timeout,265.6269836,27,-180.735321
25-Mar-26 04:40:36,44770.82813,86511.6875,272.7701416,70,41092.55469,1640.660278,8450.833984,23890.86133,220488.5938,29.12979698,99.81865692,0.132980675,12.81922531,-184.0993958,99.90335846,0.427585125,6.997320652,4.152941227,34.8680954,5.236339092,422.7056885,I/O Timeout,296.272583,27,-180.7384644
25-Mar-26 04:50:36,44658.17969,86651.28125,271.6061401,70,41162.8125,1658.063477,8511.764648,24076.5918,221205.4219,220.8187866,99.82022095,0.130882442,12.84161949,-184.0810852,99.90232086,0.427557379,7.050418854,4.187633991,35.02782059,5.262011528,422.7131348,I/O Timeout,272.7267151,27,-180.739151
25-Mar-26 05:00:36,44340.64453,86628.02344,282.2573853,70,41376.12891,1642.102173,8512.150391,24061.69531,221185.6406,409.2320862,99.80690765,0.130845129,12.99428177,-184.0808258,99.89681244,0.428791493,7.027906418,4.173536301,35.01747894,5.217241287,423.1754456,I/O Timeout,274.8228149,27,-180.723938
25-Mar-26 05:10:36,44350.60547,86952.21875,283.309967,70,40892.29297,1652.415283,8525.172852,24103.48242,221008.1094,726.2775879,99.82164001,0.131249428,12.90062046,-184.0624695,99.89476776,0.429807097,7.033011436,4.208915234,35.13977051,5.25640583,423.70578,I/O Timeout,281.164032,27,-180.737381
25-Mar-26 05:20:36,44658.92969,86370.99219,289.8310852,70,40801.47266,1647.302734,8472.868164,23910.10352,220947.7969,740.1434937,99.81894684,0.127017558,12.7060194,-184.0810852,99.90401459,0.433268994,6.951919556,4.158574104,35.00619888,5.239990711,423.0820618,I/O Timeout,280.6261597,27,-180.7540436
25-Mar-26 05:30:36,43798.05859,86982.10938,284.096344,70,40585.22266,1674.301636,8551.820313,23879.48242,218930.75,742.6715088,99.80612183,0.124793224,12.8233633,-184.0810852,99.9058609,0.434773535,7.076047897,4.183079243,35.02365112,5.193164825,423.1609192,I/O Timeout,288.9779663,27,-180.7732391
25-Mar-26 05:40:36,44630.96875,86598.17188,292.1204834,70,40557.96875,1660.269287,8393.907227,23997.4043,218930.4063,736.7739258,99.82666779,0.128783986,12.75353813,-184.0810852,99.90537262,0.435900033,6.947989464,4.157005787,34.86628723,5.183263302,422.3506165,I/O Timeout,269.1015625,27,-180.7754669
25-Mar-26 05:50:36,45928.08594,88017.40625,287.5953979,70,40446.71484,1665.480103,8519.592773,23658.97266,223178.6406,723.7022705,99.86625671,0.128765449,12.28658772,-184.0249176,99.90551758,0.437462866,7.218301773,4.21558094,35.35708237,5.360818386,424.2734375,I/O Timeout,279.7677917,27,-180.7728577
25-Mar-26 06:00:36,44642.69531,87574.1875,294.2762451,70,40972.04688,1631.116577,8435.134766,23456.49414,220832.3438,720.6731567,99.82634735,0.122897096,12.37491131,-184.0175781,99.89616394,0.437547088,7.60430479,4.205766678,35.6169281,5.293207169,425.0992126,I/O Timeout,269.3297729,27,-180.7261505
25-Mar-26 06:10:36,44360.19531,87075.46875,310.0482788,70,40536.67188,1633.906372,8533.923828,23626.375,219747.875,621.4970093,99.85056305,0.124570727,12.4883461,-184.0136261,99.90254211,0.440220326,6.807157516,4.211847305,35.42841721,5.251555443,424.3082886,I/O Timeout,263.7426758,27,-180.7177429
25-Mar-26 06:20:36,44136.40625,86296.95313,291.3158264,70,40901.27344,1616.888306,8439.571289,23886.21484,218736.9531,621.9858398,99.82290649,0.124570727,12.24747276,-184.0322571,99.90634155,0.441999018,7.042481422,4.151682377,35.02723312,5.205413342,423.3773193,I/O Timeout,273.7282715,27,-180.6972046
25-Mar-26 06:30:36,44575.94531,86296.61719,282.5400696,70,40558.78516,1596.037476,8483.404297,23944.4668,219073.9375,601.7904663,99.82611084,0.119148001,12.36806583,-184.058197,99.90518188,0.442239642,7.046677589,4.1450634,34.84796906,5.204118729,423.2485352,I/O Timeout,297.4413757,27,-180.7318726
25-Mar-26 06:40:36,44934.47656,85559.46875,274.9689331,70,40563.80078,1453.398071,8412.767578,23944.07031,218911.5,597.9616699,99.79456329,0.132147655,12.65812206,-184.0810852,99.89744568,0.439677924,7.059215546,4.100400448,34.70872116,5.190690041,422.2690735,I/O Timeout,285.1769104,27,-180.7563934
25-Mar-26 06:50:36,43431.19531,86326.85156,269.9359436,70,40418.98828,1433.984375,8453.385742,23923.98242,218891.0781,596.0720215,99.78770447,0.131581381,13.02499104,-184.0738068,99.89141083,0.425306529,7.192333221,4.160117626,35.11232376,5.174189091,423.3083801,I/O Timeout,290.7399292,27,-180.6966553
25-Mar-26 07:00:36,44126.86328,85996.01563,279.4370117,70,40672.22266,1423.677002,8477.463867,23983.63672,218870.9844,590.5551758,99.80162048,0.132774562,12.98329353,-184.0695496,99.88926697,0.41436255,7.016170502,4.129189968,34.8944664,5.176187992,422.7841492,I/O Timeout,258.6696777,27,-180.7196655
25-Mar-26 07:10:36,44722.03125,85820.28125,275.7496338,70,40924.71875,1542.246704,8457.493164,23861.91211,218987.6563,459.2851868,99.79118347,0.129724205,12.70571804,-184.0810852,99.88928223,0.414164573,6.940766335,4.121958256,34.74475861,5.180324554,422.1803589,I/O Timeout,281.1893921,27,-180.7640381
25-Mar-26 07:20:36,43977.97656,86253.77344,277.4024048,70,40916.20703,1598.783447,8464.787109,23824.29492,218883.4219,348.8432312,99.79155731,0.129023194,12.87508011,-184.0623627,99.89174652,0.410286546,7.074041843,4.140501499,34.89354706,5.183469296,422.8397217,I/O Timeout,305.0123596,27,-180.7557983
25-Mar-26 07:30:36,44074.50781,86492.35156,280.8739014,70,40847.62891,1600.88623,8495.094727,23920.01758,219045.0781,390.3294678,99.81005096,0.120121241,12.81150913,-184.0623627,99.89295197,0.411641866,7.069197655,4.150057793,34.89078903,5.172341824,422.9069519,I/O Timeout,277.5403137,27,-180.7931519
25-Mar-26 07:40:36,44186.17188,85555.57031,270.7504883,70,40905.08203,1615.262329,8470.918945,23947.36914,219146.9063,391.2583618,99.8151474,0.130132973,12.59262753,-184.0623627,99.89260864,0.414782763,6.735503674,4.116970062,34.71003723,5.18208313,422.4674988,I/O Timeout,263.6543579,27,-180.8005829
25-Mar-26 07:50:36,44100.92578,86513.51563,273.4685059,70,41089.15625,1681.455322,8470.865234,23895.33008,218991.8594,401.0209656,99.81658936,0.152145147,12.61032677,-184.0623627,99.90126801,0.418579429,7.05267334,4.150491714,34.79577255,5.201025009,423.1925964,I/O Timeout,294.6646423,27,-180.7908783
25-Mar-26 08:00:36,44197.11719,86434.38281,279.5990906,70,41026.5625,1681.434204,8421.28418,23882.34766,218983.25,389.262146,99.82286072,0.153505802,12.56745434,-184.0688629,99.90536499,0.421678931,7.060986519,4.150726318,34.69804001,5.175686359,422.5354614,I/O Timeout,266.9293518,27,-180.7675629
25-Mar-26 08:10:36,44696.75391,86089.03906,270.9280396,70,41344.53906,1700.743408,8421.455078,23900.49219,218785.5156,385.5383606,99.81958008,0.156684279,12.6226244,-184.0810852,99.90522003,0.425736338,6.94248867,4.142701149,34.59777069,5.190772057,422.4215393,I/O Timeout,270.8086243,27,-180.7826691
25-Mar-26 08:20:36,44005.48438,86059.21875,270.2081299,70,41296.97656,1705.682373,8468.353516,23995.6543,218777.375,402.0286865,99.81226349,0.148159087,12.72614574,-184.0810852,99.90426636,0.430605322,7.034284592,4.123174191,34.67928696,5.180743217,422.4735107,I/O Timeout,273.5718384,27,-180.7854309
25-Mar-26 08:30:36,44860.13672,86005.97656,270.5998535,70,40788.92578,1681.302612,8427.908203,23916.80469,219020.0625,394.782135,99.7978363,0.153944775,12.93052197,-184.0871735,99.90662384,0.434905648,7.032409668,4.103754044,34.59629059,5.18626833,422.0856018,I/O Timeout,265.5043945,27,-180.7522888
25-Mar-26 08:40:36,44389.625,85949.71875,286.4511108,70,41016.89063,1701.189941,8485.795898,23876.14844,218926.7188,394.0904541,99.78791046,0.155732036,13.06844521,-184.0998077,99.90739441,0.439881086,7.017561436,4.114295959,34.72877884,5.168110371,422.3473816,I/O Timeout,280.0606079,27,-180.7122955
25-Mar-26 08:50:36,44399.25781,86312.19531,298.9024353,70,40707.05469,1703.501099,8465.72168,23980.05469,218666.5156,389.4252625,99.7793045,0.153967634,13.20169258,-184.0998077,99.90764618,0.440182567,7.05078125,4.12101078,34.75878906,5.167371273,422.6247559,I/O Timeout,269.4306946,27,-180.6908417
25-Mar-26 09:00:36,44918.10547,85687.85156,309.3769836,70,40948.83984,1686.890747,8418.951172,23994.67773,218816.6719,412.5693359,99.75981903,0.145084158,13.19364548,-184.0868073,99.90572357,0.439463705,7.023999691,4.075860023,34.69479752,5.1765728,422.0592346,I/O Timeout,280.4814453,27,-180.7005157
25-Mar-26 09:10:36,43978.48828,86134.00781,315.3691406,70,40826.66406,1611.624268,8483.521484,23984.18555,218355.3906,411.8718872,99.75325775,0.137964055,13.27535534,-184.1053772,99.89788818,0.435693443,7.013892174,4.140511036,34.66444016,5.180659771,422.1626282,I/O Timeout,268.0987854,27,-180.7073517
25-Mar-26 09:20:36,44397.05859,84798.91406,292.1377258,70,40794.53516,1577.51123,8441.316406,23906.65625,216855,345.54422,99.7244339,0.125088185,13.27331638,-184.1185303,99.89517975,0.432483226,6.955280304,4.006212711,34.43214798,5.100127697,421.4300232,I/O Timeout,361.7070313,27,-180.7108002
25-Mar-26 09:30:36,43251.76172,85760.04688,270.5965576,70,40365.76563,1660.536743,8385.387695,23941.82422,217114.2969,405.3199158,99.75822449,0.12561436,13.27526951,-184.1052094,99.89416504,0.432103574,7.165439129,4.094492912,34.51512146,5.105932236,421.5329285,I/O Timeout,279.9471741,27,-180.6885529
25-Mar-26 09:40:36,43878.87891,85621.57813,275.0422668,70,40408.32422,1628.425659,8364.68457,23854.5625,216977.7031,407.8700562,99.7890625,0.129023194,12.87162971,-184.1237793,99.9017868,0.432804286,7.032971382,4.069008827,34.35635376,5.103163719,420.4215698,I/O Timeout,271.4660339,27,-180.649231
25-Mar-26 09:50:36,44245.60547,84914.69531,268.2114563,70,41124.09375,1645.875732,8400.901367,23768.57422,217016.4688,418.7929688,99.77375793,0.125106752,12.78102303,-184.1287231,99.89620209,0.436623961,6.969556332,3.988433838,34.24555969,5.087934017,420.1429443,I/O Timeout,272.7493286,27,-180.5961151
25-Mar-26 10:00:36,43871.07422,84919.73438,267.8498535,70,41099.72656,1611.869873,8403.524414,23928.83594,216953.8281,426.3112793,99.76481628,0.12848261,13.10290432,-184.1559601,99.89408112,0.435101867,7.012696266,4.021818638,34.25209427,5.093715191,420.0210876,I/O Timeout,273.6774597,27,-180.5663605
25-Mar-26 10:10:36,43839.66797,85151.27344,292.730896,70,40898.00781,1729.100098,8419.37207,23816.75977,217259.6563,373.7203064,99.77629852,0.125642806,13.1826086,-184.1508636,99.89459991,0.433997422,7.065784931,4.040874481,34.34379959,5.089667797,420.5692444,I/O Timeout,284.9045715,27,-180.566803
25-Mar-26 10:20:36,44023.31641,85163.91406,295.9017639,70,41055.15234,1705.05835,7686.48584,23865.32031,217132.3906,426.0828247,99.77558136,0.126796961,13.07365513,-184.1372375,99.90045929,0.434425801,7.039872169,4.047301292,34.34555435,5.098968983,420.4530029,I/O Timeout,275.7175903,27,-180.5782928
25-Mar-26 10:30:36,44163.33203,85241.28906,315.8643494,70,40816.78125,1697.414063,7742.677734,23956.32031,217144.5,424.6532593,99.77671051,0.125125259,12.95756054,-184.1557617,99.90380859,0.443447709,6.99807024,4.038465023,34.2140007,5.108600616,420.0271301,I/O Timeout,274.1434937,27,-180.5734558
25-Mar-26 10:40:36,44195.56641,84953.82813,328.5254517,70,41088.49609,1908.740845,7759.705566,23858.25586,216926.8125,457.8736877,99.76161957,0.123425201,12.98955917,-184.1850281,99.90647125,0.456277281,6.986069679,4.011274338,34.0959549,5.102265835,420.0163879,I/O Timeout,277.0865784,27,-180.5779724
25-Mar-26 10:50:36,44107.23047,84715.46875,331.300354,70,41221.37891,1942.775513,7715.911621,23845.10156,217023.0313,517.493103,99.77404022,0.144403979,13.0682888,-184.1746826,99.91149139,0.474809855,7.017490387,4.024177551,34.24106216,5.113286018,420.1560059,I/O Timeout,275.4350891,27,-180.5836487
25-Mar-26 11:00:36,44375.75391,84645.32031,329.9402161,70,41315.92578,1794.710571,7652.328125,23939.38086,217152.0938,519.5024414,99.7705307,0.128993779,12.95008945,-184.1829681,99.91876984,0.495230228,7.060203552,4.005823135,34.14196014,5.084442616,420.0751038,I/O Timeout,294.1517334,27,-180.6016846
25-Mar-26 11:10:36,44128.73438,85089.75,327.1608887,70,41017.57422,1759.716797,7756.106934,23849.9043,217155.875,885.708252,99.77210999,0.143088162,13.00770569,-184.1933899,99.92203522,0.511483312,7.062431335,4.020252705,34.13336945,5.109880447,419.9800415,I/O Timeout,297.3797913,27,-180.6217651
25-Mar-26 11:20:36,44109.08984,85033.32813,328.6493225,70,40975.78516,1811.609253,7675.164551,23904.29688,217346.75,995.8476563,99.78327942,0.155732036,13.01008701,-184.1851807,99.92339325,0.527454376,7.004011154,4.024899483,34.18486023,5.108485222,419.7305908,I/O Timeout,282.0663147,27,-180.651123
25-Mar-26 11:30:36,44146.46484,84806.35156,329.7609863,70,40933.375,1738.234009,7675.799805,23658.63477,215982.8281,1013.085327,99.77980042,0.151279569,13.06317902,-184.1909332,99.92589569,0.544775784,6.983537197,3.988762856,34.02070236,5.059623241,419.361084,I/O Timeout,267.2159729,27,-180.6563721
25-Mar-26 11:40:36,43690.69531,84544.08594,328.7582397,70,40227.99219,1644.450562,7645.755371,23615.33594,214549.9844,876.1953735,99.76431274,0.171701983,13.10354614,-184.1872559,99.92559052,0.562234104,7.047373295,3.986823559,33.84360504,4.999309063,419.2362671,I/O Timeout,269.5008545,27,-180.6581879
25-Mar-26 11:50:36,44595.76172,86564.03125,324.525238,70,40273,1605.270508,7745.211426,23611.87109,220697.6406,871.763855,99.85464478,0.159844905,12.84512138,-184.147583,99.92575073,0.561701596,7.110509872,4.131380081,34.81892395,5.216404915,422.047699,I/O Timeout,292.2327576,27,-180.6366577
25-Mar-26 12:00:36,44123.49609,85420.70313,307.1908569,65,40784.77734,1563.470703,7763.76416,23333.20703,218582.875,871.9962158,99.78969574,0.174509585,12.67374516,-184.1866302,99.92722321,0.568430841,5.450272083,4.188461304,34.52672958,5.158809185,420.5673218,I/O Timeout,278.6083374,27,-180.6380768
25-Mar-26 12:10:36,44092.83594,85173.42969,302.7748718,65,40887.5,1622.787109,7716.445801,23495.82617,218035.1406,866.2198486,99.79904175,0.175440341,12.8858633,-184.157959,99.92501831,0.570417464,7.014947414,4.05466795,34.56808853,5.154677391,421.1296997,I/O Timeout,296.4690857,27,-180.6618805
25-Mar-26 12:20:36,44234.44531,84978.86719,300.3747253,65,40687.39453,1574.966919,7659.350586,23687.24805,218236.5,872.5819702,99.76371765,0.175134212,12.95521832,-184.191391,99.92292786,0.563229859,6.919446468,4.048224926,34.31290054,5.140376568,420.3663025,I/O Timeout,276.2177429,27,-180.6726379
25-Mar-26 12:30:36,44360.92188,85017.20313,305.3809204,65,40699.11719,1559.712891,7749.891113,23787.65039,218298.7813,875.451355,99.76493073,0.158761322,13.00579357,-184.1933899,99.91565704,0.552301288,7.162587643,4.035234928,34.40066528,5.121740341,420.3034973,I/O Timeout,272.0944519,27,-180.6945801
25-Mar-26 12:40:36,44388.96094,84726.30469,308.4506531,65,40452.11328,1580.098877,7640.379395,23585.88086,218543.0313,899.8886719,99.74731445,0.154695451,13.14146996,-184.210968,99.9118042,0.540670335,7.038680553,4.036093712,34.2388382,5.092163086,420.3911133,I/O Timeout,288.12854,27,-180.7234497
25-Mar-26 12:50:36,44282.61719,85032.97656,307.598877,65,40300.30859,1531.373413,7711.021484,23707.125,218249.4531,756.4064331,99.73522949,0.151932374,13.14985085,-184.229538,99.91120911,0.530777574,6.944442749,4.039844036,34.10250092,5.071871758,420.1096191,I/O Timeout,286.2658081,27,-180.7275085
25-Mar-26 13:00:36,44223.28125,85233.32813,309.5718994,65,40737.59375,1554.947266,7736.23877,23714.05859,218775.8594,810.9364014,99.73210144,0.154426426,13.19558144,-184.230835,99.90608978,0.520621121,7.002826691,4.033938885,34.20960999,5.098100662,420.0371704,I/O Timeout,294.074707,27,-180.6692505
25-Mar-26 13:10:36,44113.92578,84795.11719,308.0440063,70,40353.34766,1565.918213,7706.105469,23684.13672,218039.5156,809.3319092,99.73858643,0.155732036,13.1538496,-184.2480927,99.82537842,0.511777997,7.042862415,4.020401478,34.23022079,5.084534645,420.1947937,I/O Timeout,270.8562012,27,-180.6643677
25-Mar-26 13:20:36,43845.89063,85202,331.531311,70,40663.45703,1611.018188,7652.760742,23781.6582,218550.9219,815.9862061,99.75611877,0.148787633,13.11161137,-184.2322998,99.42794037,0.50072521,6.984139919,4.058219433,34.34643555,5.104932308,420.4465332,I/O Timeout,269.7518616,27,-180.6635437
25-Mar-26 13:30:36,43584.0625,85418.10156,362.9920959,75,41151.32031,1941.230225,7711.062988,23758.7793,218791.7813,820.6851807,99.77901459,0.148406833,13.00267887,-184.2137299,98.2381897,0.486394465,7.035400867,4.078760147,34.4391098,5.102424145,420.9014282,I/O Timeout,269.5317688,27,-180.6945343
25-Mar-26 13:40:36,43442.88672,85568.60156,365.3357544,75,41115.37109,2018.930298,7725.619629,23664.53711,218906.3438,838.8546753,99.84353638,0.13082929,12.69469738,-184.1950073,97.87838745,0.490285456,6.876761913,4.086521626,34.48578262,5.126333237,421.1158752,I/O Timeout,273.6940308,27,-180.7378235
25-Mar-26 13:50:36,43789.42188,85651.54688,367.2200623,75,40427.76172,1579.176392,7722.106934,23686.99219,218553.2344,829.2410278,99.84360504,0.123676255,12.60595703,-184.1933899,98.00262451,0.499201804,7.066022873,4.092866421,34.59244156,5.147102833,421.3675842,I/O Timeout,270.0491943,27,-180.7518463
25-Mar-26 14:00:36,44487.81641,85487.92969,369.276886,75,40685.24609,1612.487549,7706.355957,23713.92578,219271.375,845.0085449,99.8495636,0.124570727,12.49658298,-184.1933899,98.42169952,0.502061844,6.952698708,4.074008942,34.44045258,5.139116764,420.6911621,I/O Timeout,268.9941101,27,-180.7612152
25-Mar-26 14:10:36,44431.10547,85094.14844,332.3816223,70,40524.90625,1615.365356,7606.648926,23797.83984,218808.9688,856.5085449,99.80547333,0.130812123,12.73174095,-184.2101898,98.81738281,0.500644207,6.982618332,4.046954632,34.29033279,5.11634922,420.3664551,I/O Timeout,269.335083,27,-180.7592773
25-Mar-26 14:20:36,44622.36328,85204.78125,331.2979126,70,40619.12891,1559.774902,7590.700684,23683.44336,219161.3125,852.7683716,99.80397797,0.12612544,12.8187809,-184.2121124,99.13942719,0.498409837,7.043231487,4.020782948,34.26032639,5.134473801,420.4607544,I/O Timeout,265.4770203,27,-180.7574158
25-Mar-26 14:30:36,44394.89063,85471.8125,331.4924011,70,40813.47266,1519.850952,7571.204102,23752.45898,218972.75,1002.521851,99.77064514,0.142395839,13.00053215,-184.2285919,99.35688782,0.490300566,6.965263844,4.084911346,34.41023636,5.154425144,420.6687622,I/O Timeout,261.6306152,27,-180.7379456
25-Mar-26 14:40:36,44531.07422,85319.86719,332.6280823,70,40614.38281,1473.413208,7596.65918,23601.94727,218775.4688,1011.210327,99.76837158,0.155272171,13.00089264,-184.2474518,99.41902924,0.482236803,6.989327908,4.062756062,34.20607758,5.120884895,420.1824036,I/O Timeout,267.3783264,27,-180.720459
25-Mar-26 14:50:36,43480.05859,85931.52344,362.0103455,75,40878.03906,1696.969116,7608.940918,23715.13086,218658.4688,1006.911438,99.77381134,0.151964009,13.01387119,-184.2162781,98.83345032,0.467703968,7.146797657,4.131280422,34.64834976,5.153759003,421.2009888,I/O Timeout,264.1931458,27,-180.7002869
